url,title,published,file
https://www.newvision.co.ug/category/business/ministry-of-ict-signs-partnership-to-boost-yo-NV_231014_062026,"Ministry of ICT signs partnership to boost youth skills, smart agriculture (AI labs)",2026-04-01,2026-04-01-ict-ministry-mou-un-health-china-ai-skills.md
https://techcabal.com/2026/04/03/kenswitch-visa-deal-stakes-kenya-payments-overhaul/,Kenswitch taps Visa to strengthen bid for Kenya's national switch,2026-04-03,2026-04-03-kenswitch-visa-national-switch-techcabal.md
https://actualite.cd/2026/04/03/maniema-somaf-group-ouvre-un-bureau-kindu-et-mise-sur-starlink-pour-resorber-le-deficit,Maniema : Somaf Group ouvre un bureau à Kindu et mise sur Starlink pour résorber le déficit de connectivité,2026-04-03,2026-04-03-somaf-group-kindu-starlink-actualite.md
https://itweb.africa/article/zimbabwe-switches-on-free-wifi-to-power-ai-future/,Zimbabwe switches on free wifi to power AI future,2026-04-07,2026-04-07 Zimbabwe switches on free wifi to power AI future.md
https://techcabal.com/2026/04/08/global-settlement-holdings-to-acquire-majority-stake-in-akiba/,GSH to acquire majority stake in Uganda's AKIBA to deepen tokenisation push,2026-04-08,2026-04-08-gsh-acquire-akiba-tokenised-capital-markets.md
https://www.adiac-congo.com/content/qualite-de-service-des-reseaux-mobiles-larpce-monte-la-pression-sur-mtn-et-airtel-169708,Qualité de service des réseaux mobiles : l'ARPCE monte la pression sur MTN et Airtel,2026-04-09,2026-04-09-arpce-mise-en-demeure-mtn-airtel-qos-ldb.md
https://lesoleil.sn/actualites/technologie/connectivite-universelle-le-senegal-vise-1-million-de-beneficiaires-dinternet-gratuit-dici-fin-2026/,Connectivite universelle : le Senegal vise 1 million de beneficiaires d'Internet gratuit d'ici fin 2026,2026-04-09,2026-04-09-lesoleil-connectivite-universelle-tournee.md
https://lesoleil.sn/actualites/technologie/new-deal-technologique-alioune-sall-lance-loffensive-contre-la-fracture-numerique-a-kolda/,New Deal Technologique : Alioune Sall lance l'offensive contre la fracture numerique a Kolda,2026-04-11,2026-04-11-lesoleil-alioune-sall-kolda-starlink.md
https://itweb.africa/article/amazons-9bn-satellite-deal-set-to-benefit-africa/kLgB17ezwwgM59N4,Amazon's $9bn satellite deal set to benefit Africa,2026-04-14,2026-04-14 Amazon's $9bn satellite deal set to benefit Africa.md
https://www.citizen.co.za/news/south-africa/was-starlink-offered-empowerment-pathway-to-get-into-sa/,Starlink blocked by ICASA rules despite empowerment pathway,2026-04-14,2026-04-14-starlink-blocked-icasa-empowerment-pathway.md
https://russellsouthwood.substack.com/p/the-long-view-what-ict4d-did-for,The Long View - What ICT4D did for Africa and why that deep past matters for today,2026-04-16,2026-04-16 The Long View - What ICT4D did for Africa and why that deep past matters for today.md
https://techcabal.com/2026/04/20/how-fawry-built-a-profitable-fintech/,How Egypt's Fawry built a $1 billion fintech,2026-04-20,2026-04-20-fawry-1bn-fintech-profile-techcabal.md
https://techcabal.com/2026/04/21/new-cbn-ncc-opens-telecom-data-to-banks/,CBN and NCC sign MoU (TIRMS) to share telecom data with banks for fraud checks,2026-04-21,2026-04-21-cbn-ncc-tirms-telecom-data-banks.md
https://techcabal.com/2026/04/23/mauritius-new-ai-strategy-sets-a-new-bar-ethics-before-execution/,Mauritius' new AI strategy sets a new bar: ethics before execution (FAIR framework) — TechCabal,2026-04-23,2026-04-23-ai-strategy-fair-ethics-before-execution-techcabal.md
https://techcentral.co.za/icasa-caught-in-the-political-crossfire-over-starlink/280644/,Icasa caught in the political crossfire over Starlink,2026-04-24,2026-04-24-icasa-political-crossfire-starlink.md
https://itweb.africa/article/mtn-eutelsat-partner-for-ivorian-broadband-rollout/kYbe9MXba9QvAWpG,"MTN, Eutelsat partner for Ivorian broadband rollout",2026-04-24,2026-04-24-mtn-eutelsat-broadband-partnership-itweb.md
https://techcabal.com/2026/04/28/techcabal-daily-car-blocks-starlink-roaming/,TechCabal Daily – CAR blocks Starlink roaming,2026-04-28,2026-04-28-car-blocks-starlink-roaming-techcabal.md
https://techafricanews.com/2026/04/28/central-african-republic-suspends-starlink-kits-citing-security-and-equipment-traceability-requirements/,Central African Republic Suspends Starlink Kits Citing Security and Equipment Traceability Requirements,2026-04-28,2026-04-28-car-suspends-starlink-kits-techafricanews.md
https://techafricanews.com/2026/04/28/eswatini-commissions-starlink-satellite-gateway-to-expand-nationwide-internet-connectivity/,Eswatini Commissions Starlink Satellite Gateway to Expand Nationwide Internet Connectivity,2026-04-28,2026-04-28-eswatini-commissions-starlink-satellite-gateway.md
https://technomag.co.zw/wp-content/uploads/2026/04/Q4-2025-Abridged-Sector-performance-report-HMed-final-1.pdf,Postal & Telecommunications Abridged Sector Performance Report — Fourth Quarter 2025,2026-04-29,2026-04-29-potraz-abridged-sector-performance-report-q4-2025.md
https://equityaxis.net/post/19033/2026/4/econet-s-5g-network-now-exceeds-netone-and-telecel-s-combined-infrastructure,Econet's 5G Network Now Exceeds NetOne and Telecel's Combined Infrastructure,2026-04-30,2026-04-30-econet-5g-exceeds-netone-telecel-combined.md
https://www.connectingafrica.com/connectivity/sierra-leone-invests-400m-in-telecoms-60-usage-gap-remains,"Sierra Leone invests $400M in telecom, 60% usage gap remains",2026-05-05,2026-05-05-sierra-leone-400m-telecom-usage-gap.md
https://www.newsday.co.zw/opinion-analysis/article/200055001/the-empire-strikes-back-why-liquids-fibre-price-war-is-threatening-starlinks-urban-reign,The empire strikes back: Why Liquid's fibre price war is threatening Starlink's urban reign,2026-05-07,2026-05-07-liquid-fibre-price-war-starlink.md
https://tracker.mzalendo.com/category/promise-category/ict/,"ICT — Promise Tracker (Kenya, Mzalendo)",2026-05-11,2026-05-11 Mzalendo ICT Promise Tracker Kenya.md
https://techcabal.com/2026/05/11/data-and-fintech-power-mtn-rwandas-return-to-profitability/,Data and fintech power MTN Rwanda's return to profitability,2026-05-11,2026-05-11-mtn-rwanda-return-to-profit-techcabal.md
https://www.connectingafrica.com/connectivity/drc-connectivity-improves-but-some-usage-power-supply-gaps-linger,"DRC connectivity improves but usage, power supply gaps linger",2026-05-13,2026-05-13-drc-connectivity-improves-usage-power-gaps-connectingafrica.md
https://www.citizen.co.za/news/south-africa/south-africas-starlink-dream-hits-legal-dead-end-icasa-rejects-malatsis-bee-plan/,South Africa's Starlink dream hits legal dead-end after ICASA rejects Malatsi's BEE plan,2026-05-14,2026-05-14-starlink-legal-deadend-icasa-rejects-bee.md
https://www.newvision.co.ug/category/business/starlink-enters-ugandas-telecom-sector-after-NV_233702_052026,Starlink enters Uganda's telecom sector after agreement signed at State House,2026-05-15,2026-05-15-starlink-enters-uganda-state-house-license.md
https://www.newsday.co.zw/local-news/article/200055470/govt-defends-starlink-rollout,Govt defends Starlink rollout,2026-05-16,2026-05-16-govt-defends-starlink-rollout.md
https://thepoint.gm/africa/gambia/headlines/starlinks-gambia-future-beyond-national-security-concerns-lies-economic-fear,Starlink's Gambia future: Beyond national security concerns lies economic fear,2026-05-18,2026-05-18-starlink-gambia-future-economic-fear-thepoint.md
https://www.newsday.co.zw/theindependent/business-digest/article/200055625/over-50-of-zims-fixed-broadband-now-wireless,Over 50% of Zim's fixed broadband now wireless,2026-05-19,2026-05-19-over-50pc-fixed-broadband-now-wireless.md
https://www.newsday.co.zw/theindependent/business-digest/article/200055624/measured-but-not-counted-how-starlink-broke-potrazs-bandwidth-framework,Measured but not counted: How Starlink broke Potraz's bandwidth framework,2026-05-19,2026-05-19-starlink-broke-potraz-bandwidth-framework.md
https://spaceinafrica.com/2026/05/19/madagascar-set-to-launch-starlink-direct-to-cell-services/,"Madagascar set to launch Starlink Direct-to-Cell services (SpaceX FCC notice, Airtel partnership)",2026-05-19,2026-05-19-starlink-direct-to-cell-fcc-airtel-spaceinafrica.md
https://www.connectingafrica.com/connectivity/starlink-gets-greenlight-in-uganda-airtel-tests-direct-to-cell,"Starlink gets greenlight in Uganda, Airtel tests direct-to-cell",2026-05-19,2026-05-19-starlink-provisional-license-airtel-d2c-test.md
https://www.digitalbusiness.africa/tchad-ladetic-celebre-un-an-du-point-dechange-internet-tchadix-bilan-et-perspectives/,"Tchad : l'ADETIC célèbre un an du point d'échange Internet TCHADIX, bilan et perspectives",2026-05-21,2026-05-21-digitalbusiness-tchadix-ixp-un-an.md
https://mediaguinee.com/2026/05/interdiction-des-activites-des-wifi-zones-et-restriction-du-ftth-la-fesatel-hausse-le-ton-et-menace-dune-greve-ni-les-appels-ne-marchent-ni-la-connexion-internet-ne-marche/,"FESATEL : restriction du FTTH et des Wifi-Zones, menace de grève ; Starlink « non reconnu » en Guinée",2026-05-21,2026-05-21-mediaguinee-fesatel-ftth-wifi-zones-starlink.md
https://www.semafor.com/article/05/22/2026/starlinks-africa-ambitions,How SpaceX is making a quiet bet on Africa,2026-05-22,2026-05-22 View How SpaceX is making a quiet bet on Africa.md
https://techcabal.com/2026/05/26/africa-risk-losing-billions-to-satellite-internet-operators/,"Africa risks losing billions to satellite internet operators, report says",2026-05-26,"2026-05-26 Africa risks losing billions to satellite internet operators, report says.md"
https://techcentral.co.za/mobile-operators-icasa-900mhz-spectrum/281897/,Mobile operators locked out as Icasa opens 900MHz of spectrum,2026-05-27,2026-05-27-operators-locked-out-900mhz-spectrum.md
https://techcabal.beehiiv.com/p/sa-delays-ai-policy-to-2027,SA delays AI policy to 2027,2026-05-27,2026-05-27-sa-delays-ai-policy-2027.md
https://www.nation.sc/articles/30901/in-the-national-assembly,"In the National Assembly: Starlink incorporated locally, services imminent — VP Pillay",2026-05-28,2026-05-28-nation-starlink-incorporated-locally.md
https://www.digitalbusiness.africa/tchad-a-washington-ndjamena-multiplie-les-contacts-avec-starlink-intersystems-et-dautres-geants-technologiques/,"Tchad : à Washington, N'Djamena multiplie les contacts avec Starlink, InterSystems et d'autres géants technologiques",2026-06-01,2026-06-01-digitalbusiness-washington-partenariats-tech.md
https://actualite.cd/2026/06/04/ebola-starlink-livre-150-kits-de-connexion-satellite-pour-appuyer-la-riposte-en-ituri,Ebola: Starlink livre 150 kits de connexion satellite pour appuyer la riposte en Ituri,2026-06-04,2026-06-04-starlink-kits-ebola-ituri-actualite.md
https://techcabal.com/2026/06/08/egypts-blnk-raises-37-million-to-expand-lending/,Blnk raises $37 million to target Egypt's underserved credit market,2026-06-08,2026-06-08-blnk-37m-raise-consumer-lending-techcabal.md
https://theseychellestimes.com/2026/06/08/starlink-satellite-internet-service-launches-in-seychelles/,Starlink satellite internet service launches in Seychelles,2026-06-08,2026-06-08-seychellestimes-starlink-launch.md
https://documents.worldbank.org/curated/en/099061826123027004/pdf/BOSIB-eeab9c88-27f5-404b-bf04-d448d9780618.pdf,"Project Appraisal Document - Digital Eswatini Project (P508948, Report No. PADHI01184)",2026-06-08,2026-06-08-worldbank-padhi01184-digital-eswatini-project.md
https://techcabal.com/2026/06/11/african-presidents-are-now-racing-ai-infrastructure/,Why African presidents are now racing on AI infrastructure,2026-06-11,2026-06-11-african-presidents-racing-ai-infrastructure.md
https://itweb.africa/article/starlink-drives-african-broadband-speeds-higher/GxwQD71DnGyvlPVo,Starlink drives African broadband speeds higher,2026-06-15,2026-06-15 Starlink drives African broadband speeds higher.md
https://techafricanews.com/2026/06/15/cote-divoire-accelerates-digital-push-with-starlink-licence-and-5g-launch/,Côte d'Ivoire Accelerates Digital Push with Starlink Licence and 5G Launch,2026-06-15,2026-06-15-starlink-licence-5g-launch-gouv-talk-techafricanews.md
https://insights.techcabal.com/who-owns-africas-sky/,Who Owns Africa's Sky?,2026-06-16,2026-06-16 Who Owns Africa's Sky.md
https://www.telecomreviewafrica.com/articles/general-news/28818-cote-divoire-unveils-next-phase-of-digital-growth-with-starlink-and-5g-expansion/,Côte d'Ivoire Unveils Next Phase of Digital Growth with Starlink and 5G Expansion,2026-06-16,2026-06-16-starlink-5g-digital-growth-telecomreview.md
https://www.connectingafrica.com/connectivity/starlink-to-go-live-in-c-te-d-ivoire-in-july,Starlink to go live in Côte d'Ivoire in July,2026-06-17,2026-06-17-starlink-launch-july-connectingafrica.md
https://www.connectingafrica.com/regulation/namibian-regulator-rejects-starlink-again,Namibian regulator rejects Starlink again,2026-06-24,2026-06-24-namibian-regulator-rejects-starlink-again-connectingafrica.md
https://www.telecomreviewafrica.com/articles/telecom-operators/28891-safaricom-strengthens-market-leadership-in-kenyas-broadband-sector/,Safaricom Strengthens Market Leadership in Kenya's Broadband Sector,2026-06-24,2026-06-24-safaricom-broadband-leadership-starlink-telecomreviewafrica.md
https://techcabal.com/2026/06/25/paystack-launches-ai-powered-checkout-for-nigerian-consumers/,Paystack launches AI-powered checkout (Paystack Index) for Nigerian consumers,2026-06-25,2026-06-25-paystack-index-ai-checkout.md
https://www.wearetech.africa/en/fils-uk/news/tech/burundi-advances-health-digitalization-with-broader-elmis-medexis-rollout,Burundi Advances Health Digitalization With Broader eLMIS Medexis Rollout,2026-06-26,2026-06-26-burundi-elmis-medexis-health-rollout-wearetech.md
https://www.newsday.co.zw/business/article/200057743/govt-debt-to-telone-doubles-to-us42m,Govt debt to TelOne doubles to US$42m,2026-06-29,2026-06-29-govt-debt-to-telone-doubles.md
https://techcentral.co.za/south-africas-broadband-future-is-being-decided-in-orbit-not-in-pretoria/283150/,"South Africa's broadband future is being decided in orbit, not in Pretoria",2026-06-30,2026-06-30-broadband-decided-in-orbit.md
https://techafricanews.com/2026/06/30/icasa-spells-out-satellite-licensing-rules-as-starlinks-south-africa-entry-remains-on-hold/,ICASA Spells Out Satellite Licensing Rules as Starlink's South Africa Entry Remains on Hold - TechAfrica News,2026-06-30,2026-06-30-icasa-satellite-licensing-rules-starlink-hold.md
https://www.connectingafrica.com/data-centers/lesotho-s-first-ai-data-center-set-to-shape-the-country-s-digital-economy,"Lesotho's first AI data centre (Convalt Energy, green-powered) to shape digital economy",2026-06-30,2026-06-30-lesotho-first-ai-data-center-connectingafrica.md
https://techcabal.com/2026/07/01/m-pesa-sees-kenya-financial-gap-credit/,Why M-PESA sees Kenya's next financial gap in credit,2026-07-01,2026-07-01-mpesa-next-financial-gap-credit-techcabal.md
https://techafricanews.com/2026/07/06/mozambique-explores-strategic-partnership-with-spacex-to-advance-digital-economy/,Mozambique Explores Strategic Partnership with SpaceX to Advance Digital Economy,2026-07-06,2026-07-06-explores-partnership-with-spacex-techafricanews.md
https://www.itweb.co.za/article/malatsi-addresses-starlink-lobbying-allegations/6GxRKqYQZzQqb3Wj,Malatsi addresses Starlink lobbying allegations | ITWeb,2026-07-06,2026-07-06-malatsi-starlink-lobbying-allegations.md
https://www.citizen.co.za/news/sita-investigation-flags-r2bn-irregular-spending-and-governance-weaknesses/,Sita investigation flags R2bn irregular spending and governance weaknesses | The Citizen,2026-07-06,2026-07-06-sita-r2bn-irregular-spending.md
https://www.agenceecofin.com/actualites-numerique/0707-139950-mauritanie-trois-entreprises-selectionnees-pour-fournir-des-services-telecoms-par-satellite,Mauritanie : trois entreprises sélectionnées pour fournir des services télécoms par satellite,2026-07-07,2026-07-07-mauritanie-trois-entreprises-selectionnees-services-telecoms-satellite.md
https://techcabal.com/2026/07/07/francophone-weekly-by-techcabal-030/,Why Senegal launched a $50 million startup fund (Catalyst DER/FJ),2026-07-07,2026-07-07-techcabal-catalyst-derfj-50m-fund.md
https://itweb.africa/article/linx-expands-kenya-peering-network/5yONP7ErXpRMXWrb,LINX expands Kenya peering network,2026-07-10,2026-07-10-linx-kenya-peering-network-itweb.md
https://techcabal.com/2026/07/14/francophone-weekly-by-techcabal-031/,Inside WAEMU's push for a unified fintech market (Francophone Weekly),2026-07-14,2026-07-14-waemu-unified-fintech-market.md
https://techcabal.com/2026/07/14/why-south-african-banks-charge-for-instant-payments/,Why South African banks still charge for instant payments,2026-07-14,2026-07-14-why-sa-banks-charge-instant-payments.md
https://www.telecomreviewafrica.com/articles/general-news/28982-madagascar-conducts-first-direct-to-cell-satellite-trial-advancing-digital-inclusion/,"Madagascar conducts first Direct-to-Cell satellite trial (Airtel + SpaceX, Sadabe, 11 July)",2026-07-15,2026-07-15-direct-to-cell-satellite-trial-telecomreviewafrica.md
https://www.dailymaverick.co.za/article/2026-07-15-herotel-chosen-as-amazon-leo-distributor-in-maziv-race-for-satellite-internet/,Herotel chosen as Amazon Leo distributor in race for satellite internet,2026-07-15,2026-07-15-herotel-amazon-leo-distributor.md
https://www.newsday.co.zw/local-news/article/200058335/internet-traffic-surges-57,Internet traffic surges 57% (Q1 2026 POTRAZ sector data),2026-07-15,2026-07-15-internet-traffic-surges-57pc-q1-2026.md
https://mybroadband.co.za/news/government/658241-cyril-ramaphosa-and-solly-malatsi-meet-amazon-to-discuss-starlink-competitor.html,Cyril Ramaphosa and Solly Malatsi meet Amazon to discuss Starlink competitor – MyBroadband,2026-07-15,2026-07-15-ramaphosa-malatsi-meet-amazon.md
https://techcabal.com/2026/07/16/amazon-enters-south-africa-startlink/,Why Amazon partnered where Starlink pushed back in South Africa,2026-07-16,2026-07-16-why-amazon-partnered-where-starlink-pushed-back.md
https://fpa.news/liberia-lta-unveils-sweeping-telecom-reforms-revokes-star-cell-license-after-six-years-of-inactivity/,"Liberia: LTA Unveils Sweeping Telecom Reforms, Revokes Star Cell License After Six Years of Inactivity",2026-07-17,2026-07-17-lta-telecom-reforms-star-cell-revoked-fpa.md
https://www.agenceecofin.com/actualites-numerique/1707-140264-centrafrique-une-nouvelle-tentative-de-relance-de-socatel-chiffree-a-150-millions-usd,Centrafrique : une nouvelle tentative de relance de SOCATEL chiffrée à 150 millions USD,2026-07-17,2026-07-17-socatel-greenline-relance-150m-agenceecofin.md
https://www.newsday.co.zw/local-news/article/200058417/starlink-kits-gather-dust-at-government-rural-hospitals-as-parent-ministry-dithers-on-subscription,Starlink kits gather dust at government rural hospitals as parent ministry dithers on subscription,2026-07-17,2026-07-17-starlink-kits-gather-dust-rural-hospitals.md
https://mybroadband.co.za/news/broadband/658586-starlink-launches-in-27th-african-country-before-south-africa.html,Starlink launches in 27th African country before South Africa,2026-07-17,2026-07-17-starlink-launches-27th-african-country-ivory-coast.md
https://techafricanews.com/2026/07/17/us-expands-cote-divoire-tech-footprint-with-starlink-approval-and-170m-data-centre-project/,US Expands Côte d'Ivoire Tech Footprint with Starlink Approval and $170m Data Centre Project,2026-07-17,2026-07-17-us-starlink-approval-170m-data-centre-garcia-techafricanews.md
https://techafricanews.com/2026/07/17/zambia-eyes-ai-leadership-following-global-robotics-challenge-milestone/,Zambia Eyes AI Leadership Following Global Robotics Challenge Milestone,2026-07-17,2026-07-17-zambia-ai-leadership-robotics-challenge.md
https://www.wearetech.africa/fr/fils/actualites/telecom/connectivite-gouvernementale-la-zambie-lance-un-reseau-4g-prive,Connectivité gouvernementale : la Zambie lance un réseau 4G privé,2026-07-17,2026-07-17-zambie-lance-reseau-4g-prive-govlink.md
https://techafricanews.com/2026/07/17/zimbabwe-unveils-digital-roadmap-to-accelerate-msme-growth/,Zimbabwe Unveils Digital Roadmap to Accelerate MSME Growth,2026-07-17,2026-07-17-zimbabwe-digital-roadmap-msme-growth.md
https://www.connectingafrica.com/connectivity/starlink-live-in-c-te-d-ivoire-and-seychelles,Starlink live in Côte d'Ivoire and Seychelles,2026-07-20,2026-07-20-starlink-live-cote-divoire-seychelles.md
https://techafricanews.com/2026/07/22/starlink-launches-in-seychelles-offering-new-high-speed-internet-option/,"Starlink Launches in Seychelles, Offering New High-Speed Internet Option",2026-07-22,2026-07-22-starlink-seychelles-launch.md
